H01,H02,H03,H04,H05,H06,H07,H08,date,rands,new_date
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Aug.21,90.21,2021-08-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Sep.21,68.3,2021-09-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Oct.21,72.38,2021-10-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Nov.21,77.94,2021-11-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Dec.21,77.5,2021-12-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Jan.22,73.99,2022-01-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Feb.22,76.76,2022-02-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Mar.22,76.61,2022-03-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Apr.22,80.72,2022-04-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,May.22,80.83,2022-05-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Jun.22,77.28,2022-06-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Jul.22,57.22,2022-07-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Aug.22,60.77,2022-08-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Sep.22,62.48,2022-09-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Oct.22,66.14,2022-10-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Nov.22,67.08,2022-11-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Dec.22,66.58,2022-12-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Jan.23,66.85,2023-01-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Feb.23,68.13,2023-02-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Mar.23,67.66,2023-03-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Apr.23,68.83,2023-04-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,May.23,69.57,2023-05-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Jun.23,71.6,2023-06-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Jul.23,69.76,2023-07-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Aug.23,77.84,2023-08-01
P0141,Consumer Price Index,6111013,Eyedrops,Price (Rand),Monthly,10993,10 Millilitre,Sep.23,79.84,2023-09-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jan.2017,12.77,2017-01-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Feb.2017,12.93,2017-02-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Mar.2017,12.96,2017-03-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Apr.2017,12.91,2017-04-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,May.2017,13.16,2017-05-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jun.2017,13.04,2017-06-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jul.2017,12.5,2017-07-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Aug.2017,12.64,2017-08-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Sep.2017,13.02,2017-09-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Oct.2017,13.45,2017-10-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Nov.2017,13.77,2017-11-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Dec.2017,14.03,2017-12-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jan.2018,14.16,2018-01-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Feb.2018,14.04,2018-02-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Mar.2018,13.68,2018-03-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Apr.2018,14.13,2018-04-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,May.2018,14.75,2018-05-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jun.2018,15.17,2018-06-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jul.2018,15.82,2018-07-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Aug.2018,15.84,2018-08-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Sep.2018,15.84,2018-09-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Oct.2018,16.77,2018-10-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Nov.2018,17.4,2018-11-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Dec.2018,16.97,2018-12-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jan.2019,14.67,2019-01-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Feb.2019,14.66,2019-02-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Mar.2019,15.31,2019-03-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Apr.2019,15.98,2019-04-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,May.2019,16.4,2019-05-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jun.2019,16.65,2019-06-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jul.2019,16.06,2019-07-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Aug.2019,15.85,2019-08-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Sep.2019,16.02,2019-09-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Oct.2019,16.25,2019-10-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Nov.2019,16.21,2019-11-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Dec.2019,16.12,2019-12-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jan.2020,16.2,2020-01-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Feb.2020,16.16,2020-02-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Mar.2020,15.72,2020-03-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,March.Online.Price,..,2020-03-01 (online price)
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Apr.2020,..,2020-04-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,May.20,12.66,2020-05-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jun.20,13.13,2020-06-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jul.20,14.62,2020-07-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Aug.20,15.03,2020-08-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Sep.20,14.87,2020-09-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Oct.20,14.23,2020-10-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Nov.20,13.89,2020-11-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Dec.20,14.01,2020-12-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jan.21,14.56,2021-01-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Feb.21,15.2,2021-02-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Mar.21,15.8,2021-03-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Apr.21,16.46,2021-04-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,May.21,16.2,2021-05-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jun.21,16.31,2021-06-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jul.21,16.58,2021-07-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Aug.21,17.19,2021-08-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Sep.21,17.18,2021-09-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Oct.21,17.4,2021-10-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Nov.21,18.75,2021-11-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Dec.21,19.3,2021-12-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jan.22,19.05,2022-01-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Feb.22,19.74,2022-02-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Mar.22,21.02,2022-03-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Apr.22,21.91,2022-04-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,May.22,23.67,2022-05-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jun.22,24.87,2022-06-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jul.22,26.61,2022-07-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Aug.22,26.42,2022-08-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Sep.22,25.92,2022-09-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Oct.22,25.98,2022-10-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Nov.22,27.29,2022-11-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Dec.22,27.11,2022-12-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jan.23,23.4,2023-01-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Feb.23,23.39,2023-02-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Mar.23,23.63,2023-03-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Apr.23,23.14,2023-04-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,May.23,22.52,2023-05-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jun.23,21.83,2023-06-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Jul.23,21.79,2023-07-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Aug.23,22.5,2023-08-01
P0141,Consumer Price Index,7221002,Diesel,Price (Rand),Monthly,10737,Per Litre,Sep.23,24.09,2023-09-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jan.2017,..,2017-01-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Feb.2017,..,2017-02-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Mar.2017,..,2017-03-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Apr.2017,..,2017-04-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,May.2017,..,2017-05-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jun.2017,..,2017-06-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jul.2017,..,2017-07-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Aug.2017,..,2017-08-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Sep.2017,..,2017-09-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Oct.2017,..,2017-10-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Nov.2017,..,2017-11-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Dec.2017,..,2017-12-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jan.2018,..,2018-01-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Feb.2018,..,2018-02-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Mar.2018,..,2018-03-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Apr.2018,..,2018-04-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,May.2018,..,2018-05-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jun.2018,..,2018-06-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jul.2018,..,2018-07-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Aug.2018,..,2018-08-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Sep.2018,..,2018-09-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Oct.2018,..,2018-10-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Nov.2018,..,2018-11-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Dec.2018,..,2018-12-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jan.2019,..,2019-01-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Feb.2019,..,2019-02-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Mar.2019,..,2019-03-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Apr.2019,..,2019-04-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,May.2019,..,2019-05-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jun.2019,..,2019-06-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jul.2019,..,2019-07-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Aug.2019,..,2019-08-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Sep.2019,..,2019-09-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Oct.2019,..,2019-10-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Nov.2019,..,2019-11-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Dec.2019,..,2019-12-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jan.2020,..,2020-01-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Feb.2020,..,2020-02-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Mar.2020,..,2020-03-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,March.Online.Price,..,2020-03-01 (online price)
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Apr.2020,..,2020-04-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,May.20,..,2020-05-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jun.20,..,2020-06-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jul.20,..,2020-07-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Aug.20,..,2020-08-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Sep.20,..,2020-09-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Oct.20,..,2020-10-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Nov.20,..,2020-11-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Dec.20,..,2020-12-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jan.21,..,2021-01-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Feb.21,..,2021-02-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Mar.21,..,2021-03-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Apr.21,..,2021-04-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,May.21,..,2021-05-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jun.21,..,2021-06-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jul.21,..,2021-07-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Aug.21,..,2021-08-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Sep.21,..,2021-09-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Oct.21,..,2021-10-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Nov.21,..,2021-11-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Dec.21,..,2021-12-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jan.22,566.94,2022-01-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Feb.22,571.94,2022-02-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Mar.22,600.32,2022-03-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Apr.22,614.58,2022-04-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,May.22,632.9,2022-05-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jun.22,612.02,2022-06-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jul.22,601.73,2022-07-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Aug.22,604.12,2022-08-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Sep.22,594.39,2022-09-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Oct.22,577.14,2022-10-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Nov.22,563.14,2022-11-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Dec.22,563.11,2022-12-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jan.23,571.7,2023-01-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Feb.23,570.83,2023-02-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Mar.23,577.05,2023-03-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Apr.23,585.96,2023-04-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,May.23,583.04,2023-05-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jun.23,582.89,2023-06-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Jul.23,600.37,2023-07-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Aug.23,614.06,2023-08-01
P0141,Consumer Price Index,9131005,Printer cartriges,Price (Rand),Monthly,11015,Each,Sep.23,609.99,2023-09-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jan.2017,152.33,2017-01-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Feb.2017,143.29,2017-02-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Mar.2017,133.18,2017-03-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Apr.2017,138.83,2017-04-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,May.2017,133.83,2017-05-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jun.2017,133.15,2017-06-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jul.2017,132.72,2017-07-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Aug.2017,129.82,2017-08-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Sep.2017,125.48,2017-09-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Oct.2017,128.08,2017-10-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Nov.2017,125.23,2017-11-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Dec.2017,129.44,2017-12-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jan.2018,133.25,2018-01-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Feb.2018,121.92,2018-02-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Mar.2018,123.26,2018-03-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Apr.2018,123.86,2018-04-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,May.2018,123.19,2018-05-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jun.2018,128.24,2018-06-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jul.2018,128.21,2018-07-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Aug.2018,124.73,2018-08-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Sep.2018,123.84,2018-09-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Oct.2018,124.69,2018-10-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Nov.2018,126.46,2018-11-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Dec.2018,126.26,2018-12-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jan.2019,124.12,2019-01-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Feb.2019,123.59,2019-02-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Mar.2019,122.95,2019-03-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Apr.2019,124.29,2019-04-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,May.2019,123.74,2019-05-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jun.2019,130.7,2019-06-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jul.2019,134.85,2019-07-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Aug.2019,136.86,2019-08-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Sep.2019,133.93,2019-09-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Oct.2019,133.63,2019-10-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Nov.2019,136.57,2019-11-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Dec.2019,133.5,2019-12-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jan.2020,139.29,2020-01-01
